time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
164640,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164700,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164760,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164820,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164880,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
164940,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165000,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165060,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165120,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165180,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165240,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165300,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165360,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165420,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165480,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165540,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165600,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165660,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165720,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165780,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165840,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165900,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
165960,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166020,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166080,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166140,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166200,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166260,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166320,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166380,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
166440,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
