time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
182820,0.15790277547747447,0.15780315123289959,0.15750352804361137,0.15700162104568086,0.15629350716512613,0.15537344049382881,0.15423356718658854,0.15286350724208284,0.15124975057324766,0.14937478223995393,0.14721579596677803,0.14474275469302403,0.1419153661446573,0.13867815539462908,0.13495197355158198,0.1306182579350218,0.12548685924893493,0.11922053527132613,0.11111562624857639,0.09915884055170697,0.053352823947100045
182880,0.15788056654932278,0.15778096673592767,0.15748141695533738,0.15697963269459084,0.15627169148349329,0.15535184830075202,0.15421225051761736,0.15284251974702548,0.15122914801216022,0.14935462312085823,0.14719614239098022,0.14472367351195178,0.14189693059988201,0.13866044754022483,0.13493508801496856,0.13060230813795051,0.12547198860655306,0.11920693993061489,0.11110361081862812,0.099149012596367742,0.053350734117658956
182940,0.15785837196514857,0.15775879656493744,0.15745932013899408,0.15695765852513141,0.15624988985660687,0.15533026999845889,0.15419094753770554,0.15282154570062803,0.15120855861945356,0.14933447684840129,0.14717650129652696,0.14470460440059027,0.14187850666306237,0.13864275077664456,0.13491821298912426,0.13058636819733521,0.12545712707391637,0.11919335282865164,0.11109160256685259,0.099139190389277085,0.05334864644429519
183000,0.15783619170977189,0.15773664070476967,0.15743723757948461,0.15693569852230985,0.15622810226962033,0.15530870557229162,0.15416965823242706,0.15280058508874028,0.15118798238129824,0.14931434340912103,0.14715687267037195,0.14468554734636019,0.14186009432214075,0.13862506509241224,0.13490134846322197,0.13057043810307628,0.12544227464174912,0.11917977395711309,0.11107960148607247,0.099129373924775485,0.053346560923937962
183060,0.15781402576803477,0.15771449914028715,0.15741516926173404,0.15691375267115518,0.15620632870770873,0.15528715500761364,0.15414838258737681,0.15277963789723242,0.15116741928388477,0.14929422278957477,0.14713725649948764,0.14466650233670014,0.14184169356507678,0.13860739047606815,0.13488449442644995,0.13055451784508829,0.12542743130078876,0.11916620330768761,0.11106760756912043,0.099119563197211144,0.053344477553522035
183120,0.15779187412480125,0.15769237185637464,0.15739311517068932,0.15689182095671816,0.1561845691560686,0.15526561828980959,0.15412712058817055,0.15275870411199516,0.15114686931342372,0.14927411497633916,0.14711765277086528,0.14464746935906694,0.1418233043798473,0.13858972691616905,0.13486765086801183,0.13053860741330012,0.12541259704178567,0.11915264087207521,0.11105562080883899,0.099109758200940062,0.053342396329987704
183180,0.15776973676495737,0.15767025883793886,0.15737107529131925,0.15686990336407131,0.1561628235999179,0.1552440954042853,0.15410587222044486,0.15273778371893953,0.1511263324561454,0.14925401995601026,0.14709806147151472,0.14462844840093522,0.14180492675444631,0.13857207440128791,0.13485081777712662,0.1305227067976549,0.12539777185550333,0.11913908664198748,0.11104364119808069,0.099099958930325971,0.053340317250280815
183240,0.1577476136734112,0.15764816006990845,0.15734904960861446,0.15684799987830869,0.15614109202449603,0.15522258633646774,0.15408463746985709,0.15271687670399692,0.15110580869830009,0.14923393771520332,0.14707848258846457,0.14460943944979765,0.14178656067688505,0.13855443292001396,0.13483399514302852,0.13050681598810998,0.12538295573271815,0.11912554060914762,0.11103166872970793,0.099090165379740289,0.053338240311352696
183300,0.15772550483509251,0.1576260755372339,0.1573270381075873,0.15682611048454603,0.15611937441506379,0.15520109107180494,0.15406341632208531,0.1526959830531191,0.15108529802615786,0.14921386824055299,0.14705891610876201,0.1445904424931648,0.14176820613519184,0.13853680246095282,0.13481718295496717,0.13049093497463693,0.12536814866421953,0.1191120027652904,0.11101970339659302,0.099080377543562165,0.053336165510160204
183360,0.15770341023495313,0.15760400522488752,0.15730504077327195,0.15680423516792066,0.15609767075690339,0.15517960959576602,0.15404220876282831,0.15267510275227805,0.15106480042600851,0.149193811518713,0.14703936201947285,0.14457145751856518,0.14174986311741206,0.13851918301272617,0.13480038120220733,0.13047506374722143,0.12535335064080985,0.11909847310216208,0.11100774519161812,0.099070595416178478,0.053334092843665672
183420,0.1576813298579666,0.15758194911786344,0.15728305759072414,0.15678237391359134,0.1560759810353182,0.15515814189384108,0.15402101477780553,0.15265423578746601,0.15104431588416173,0.14917376753635639,0.14701982030768143,0.14455248451354508,0.14173153161160829,0.138501574563972,0.13478358987402903,0.13045920229586333,0.12533856165330434,0.11908495161152051,0.11099579410767528,0.099060818991983726,0.053332022308836935
183480,0.15765926368912819,0.15755990720117749,0.15726108854502138,0.15676052670673846,0.15605430523563302,0.15513668795154126,0.15399983435275708,0.15263338214469546,0.15102384438694683,0.14915373628017534,0.14700029096049066,0.14453352346566864,0.14171321160586001,0.13848397710334442,0.13476680895972754,0.13044335061057657,0.12532378169253119,0.11907143828513501,0.11098385013766639,0.099051048265380109,0.053329953902647255
183540,0.15763721171345507,0.15753787945986725,0.15723913362126271,0.15673869353256373,0.15603264334319372,0.15511524775439858,0.15397866747344358,0.15261254180999903,0.1510033859207128,0.14913371773688108,0.14698077396502193,0.14451457436251783,0.1416949030882638,0.13846639061951374,0.13475003844861325,0.13042750868138925,0.12530901074933143,0.11905793311478641,0.11097191327450312,0.09904128323077753,0.053327887622075396
183600,0.15761517391598595,0.15751586587899197,0.15721719280456881,0.15671687437629034,0.15601099534336749,0.15509382128796603,0.15395751412564626,0.15259171476942945,0.15098294047182831,0.14911371189320405,0.14696126930841508,0.14449563719169234,0.14167660604693316,0.13844881510116627,0.1347332783300117,0.13041167649834348,0.125294248814559,0.11904443609226695,0.11095998351110702,0.099031523882593453,0.053325823464105533
183660,0.15759315028178131,0.15749386644363245,0.1571952660800818,0.15669506922316284,0.15598936122154261,0.15507240853781737,0.15393637429516691,0.15257090100905957,0.15096250802668162,0.14909371873589364,0.14694177697782843,0.1444767119408096,0.14165832046999857,0.13843125053700447,0.13471652859326355,0.13039585405149542,0.12527949587908058,0.11903094720938034,0.11094806084040933,0.099021770215253033,0.053323761425727277
183720,0.15757114079592319,0.15747188113889118,0.15717335343296537,0.15667327805844716,0.15596774096312849,0.15505100948954728,0.15391524796782766,0.15255010051498227,0.15094208857168057,0.1490737382517183,0.1469222969604386,0.14445779859750477,0.14164004634560745,0.13841369691574687,0.13469978922772458,0.13038004133091527,0.12526475193377576,0.11901746645794176,0.11093614525535114,0.099012022223188986,0.05332170150393567
183780,0.15754914544351523,0.15744990994989214,0.15715145484840468,0.15665150086743046,0.15594613455355558,0.15502962412877117,0.15389413512947117,0.15252931327331054,0.15092168209325257,0.14905377042746551,0.14690282924344064,0.14443889714943056,0.14162178366192404,0.13839615422612797,0.13468306022276558,0.13036423832668717,0.12525001696953683,0.11900399382977771,0.11092423674888327,0.099002279900841691,0.05331964369573116
183840,0.15752716420968255,0.15742795286178082,0.15712957031160621,0.15662973763542118,0.1559245419782754,0.15500825244112523,0.15387303576596048,0.1525085392701773,0.15090128857784446,0.14903381524994161,0.14688337381404795,0.14442000758425746,0.14160353240712947,0.1383786224568983,0.13466634156777238,0.13034844502890927,0.1252352909772689,0.11899052931672612,0.11091233531396628,0.098992543242659062,0.053317587998119587
183900,0.15750519707957192,0.15740600985972419,0.15710769980779787,0.15660798834774897,0.15590296322276051,0.15498689441226635,0.15385194986317902,0.15248777849173531,0.15088090801192264,0.14901387270597194,0.14686393065949219,0.14440112988967349,0.14158529256942173,0.13836110159682433,0.13464963325214585,0.13033266142769362,0.1252205739478898,0.11897707291063628,0.11090044094357043,0.098982812243096643,0.053315534408112167
183960,0.15748324403835137,0.15738408092891068,0.15708584332222894,0.15658625298976467,0.1558813982725043,0.15496555002787207,0.1538308774070305,0.15246703092415748,0.15086054038197283,0.14899394278240066,0.14684449976702324,0.1443822640533842,0.14156706413701553,0.13834359163468846,0.13463293526530185,0.13031688751316628,0.12520586587233004,0.1189636246033688,0.11088855363067569,0.09897308689661749,0.053313482922725496
184020,0.15746130507121056,0.15736216605455006,0.15706400084016994,0.15656453154684027,0.15585984711302123,0.15494421927364066,0.15380981838343896,0.15244629655363637,0.15084018567450028,0.14897402546609084,0.1468250811239093,0.14436341006311273,0.14154884709814242,0.13832609255928902,0.13461624759667112,0.13030112327546706,0.12519116674153288,0.11895018438679564,0.11087667336827174,0.098963367197692248,0.053311433538981552
184080,0.15743938016336037,0.15734026522187344,0.15704217234691267,0.15654282400436886,0.15583830972984652,0.15492290213529086,0.15378877277834865,0.15242557536638451,0.15081984387602945,0.14895412074392431,0.14680567471743669,0.14434456790659975,0.1415306414410506,0.1383086043594402,0.13459957023569943,0.13028536870474977,0.12517647654645422,0.11893675225280004,0.11086480014935789,0.098953653140799069,0.053309386253907624
184140,0.15741746930003311,0.15731837841613333,0.15702035782777016,0.15652113034776458,0.15581678610853633,0.15490159859856206,0.1537677405777241,0.1524048673486342,0.15079951497310426,0.14893422860280173,0.14678628053490994,0.14432573757160333,0.14151244715400504,0.13829112702397203,0.13458290317184737,0.13026962379118195,0.12516179527806265,0.11892332819327651,0.11085293396694312,0.098943944720423657,0.053307341064536364
184200,0.15739557246648236,0.15729650562260342,0.1569985572680766,0.15649945056246259,0.15579527623466757,0.15488030864921418,0.15374672176754992,0.15238417248663752,0.15077919895228786,0.14891434902964246,0.14676689856365169,0.14430691904589898,0.14149426422528741,0.13827366054173043,0.13456624639459047,0.13025388852494504,0.12514712292733934,0.11890991220013086,0.11084107481404606,0.098934241931059222,0.05330529796790575
184260,0.15737368964798296,0.15727464682657871,0.15697677065318735,0.15647778463391904,0.15577378009383794,0.15485903227302755,0.15372571633383098,0.15236349076666622,0.15075889580016266,0.14889448201138458,0.1467475287910027,0.14428811231727973,0.14147609264319591,0.13825620490157703,0.134549599893419,0.13023816289623427,0.12513245948527804,0.11889650426528012,0.11082922268369493,0.09892454476720644,0.053303256961059066
184320,0.15735182082983104,0.15725280201337533,0.15695499796847884,0.15645613254761107,0.15575229767166582,0.15483776945580302,0.15370472426259216,0.15234282217501183,0.15073860550333029,0.14887462753498487,0.14672817120432177,0.14426931737355586,0.14145793239604545,0.13823876009238925,0.13453296365783815,0.13022244689525855,0.12511780494288519,0.11888310438065253,0.11081737756892757,0.098914853223373511,0.053301218041044901
184380,0.15732996599734383,0.15723097116833062,0.1569332391993486,0.15643449428903664,0.15573082895379037,0.15481652018336184,0.15368374553987849,0.15232216669798548,0.15071832804841159,0.14885478558741874,0.14670882579098574,0.14425053420255507,0.14143978347216754,0.13822132610306029,0.13451633767736787,0.13020674051224063,0.12510315929117966,0.11886971253818754,0.11080553946279138,0.098905167294076071,0.053299181204917133
184440,0.15730812513585982,0.15720915427680301,0.15691149433121515,0.15641286984371466,0.15570937392587134,0.15479528444154561,0.15366278015175491,0.15230152432191799,0.15069806342204653,0.14883495615568024,0.14668949253838945,0.14423176279212233,0.14142164585991016,0.13820390292249896,0.13449972194154286,0.13019104373741691,0.12508852252119296,0.11885632872983579,0.11079370835834336,0.098895486973837265,0.053297146449734933
184500,0.15728629823073845,0.15718735132417203,0.15688976334951799,0.15639125919718488,0.15568793257358912,0.15477406221621631,0.15364182808430654,0.15228089503315967,0.15067781161089416,0.14881513922678197,0.14667017143394573,0.14421300313011998,0.14140351954763783,0.13818649053962984,0.13448311643991262,0.13017535656103754,0.12507389462396906,0.11884295294755906,0.11078188424865003,0.098885812257187622,0.05329511377256272
184560,0.15726448526736039,0.15716556229583822,0.15686804623971765,0.15636966233500779,0.15566650488264469,0.15475285349325618,0.15362088932363827,0.15226027881808052,0.15065757260163271,0.14879533478775503,0.1466508624650853,0.1441942552044275,0.14138540452373163,0.13816908894339311,0.1344665211620413,0.13015967897336631,0.12505927559056446,0.11882958518333031,0.11077006712678746,0.098876143138665148,0.053293083170470192
184620,0.15724268623112725,0.15714378717722313,0.1568463429872955,0.15634807924276464,0.15564509083875955,0.15473165825856772,0.15359996385587502,0.15223967566306992,0.15063734638095935,0.14877554282564909,0.1466315656192568,0.14417551900294168,0.14136730077658904,0.13815169812274461,0.13444993609750777,0.13014401096468065,0.12504466541204803,0.11881622542913362,0.11075825698584121,0.098866479612815264,0.053291054640532284
184680,0.15722090110746167,0.15712202595376934,0.15682465357775377,0.15632650990605745,0.15562369042767574,0.15471047649807373,0.15357905166716157,0.15221908555453681,0.15061713293559034,0.14875576332753235,0.14661228088392678,0.14415679451357644,0.14134920829462402,0.13813431806665577,0.13443336123590557,0.13012835252527161,0.12503006407950126,0.11880287367696411,0.1107464538189064,0.09885682167419077,0.053289028179829161
184740,0.15719912988180731,0.15710027861094031,0.15680297799661563,0.15630495431050892,0.15560230363515568,0.15468930819771709,0.15355815274366261,0.15219850847890956,0.1505969322522609,0.14873599628049128,0.14659300824657956,0.14413808172426293,0.14133112706626691,0.13811694876411357,0.1344167965668428,0.13011270364544386,0.12501547158401793,0.11878952991882807,0.11073465761908757,0.098847169317351893,0.053287003785446214
184800,0.1571773725396286,0.15707854513422034,0.1567813162294249,0.15628341244176236,0.15558093044698237,0.15466815334346093,0.15353726707156251,0.15217794442263599,0.15057674431772514,0.14871624167163094,0.14657374769471732,0.14411938062294932,0.14131305707996442,0.13809959020412049,0.13440024207994233,0.13009706431551563,0.12500088791670425,0.11877619414674279,0.11072286837949875,0.098837522536866229,0.053284981454474044
184860,0.15715562906641101,0.15705682550911465,0.15675966826174625,0.15626188428548168,0.15555957084895905,0.15464701192128846,0.15351639463706554,0.1521573933721832,0.1505565691187562,0.14869649948807467,0.14655449921585997,0.14410069119760102,0.1412949983241796,0.13808224237569464,0.13438369776484141,0.13008143452581869,0.12498631306867886,0.11876286635273663,0.11071108609326344,0.098827881327308728,0.053282961184008472
